customer_id,date,minutes_watched,pages_viewed,activity_score
C101410,2025-04-30,9,8,79.1
C101410,2025-05-31,23,30,48.0
C101410,2025-06-30,44,26,58.0
C101410,2025-07-31,85,53,86.9
C101410,2025-08-31,54,34,84.1
C101410,2025-09-30,84,36,100.0
C101410,2025-10-31,45,50,79.1
C101411,2024-11-30,15,11,61.0
C101411,2024-12-31,18,9,25.5
C101411,2025-01-31,14,8,43.2
C101411,2025-02-28,13,16,52.3
C101411,2025-03-31,37,11,83.1
C101411,2025-04-30,18,6,61.3
C101411,2025-05-31,30,9,68.9
C101411,2025-06-30,22,9,56.4
C101411,2025-07-31,12,9,67.1
C101411,2025-08-31,22,11,71.8
C101411,2025-09-30,21,10,71.7
C101411,2025-10-31,21,8,66.4
C101412,2025-10-31,19,8,59.4
C101413,2025-08-31,64,10,78.0
C101413,2025-09-30,104,12,74.6
C101413,2025-10-31,126,15,100.0
C101414,2025-07-31,54,31,65.4
C101414,2025-08-31,70,1,77.1
C101414,2025-09-30,50,0,89.1
C101414,2025-10-31,9,68,65.3
C101415,2024-11-30,27,54,44.0
C101415,2024-12-31,43,0,47.1
C101415,2025-01-31,42,44,87.3
C101415,2025-02-28,30,34,23.2
C101415,2025-03-31,66,68,36.4
C101415,2025-04-30,35,43,78.6
C101415,2025-05-31,37,56,46.0
C101415,2025-06-30,100,38,100.0
C101415,2025-07-31,68,41,86.9
C101415,2025-08-31,87,29,61.0
C101415,2025-09-30,58,17,57.3
C101415,2025-10-31,99,41,94.5
C101416,2025-07-31,28,13,96.7
C101416,2025-08-31,3,4,37.0
C101416,2025-09-30,8,10,55.9
C101416,2025-10-31,35,15,51.5
C101417,2025-02-28,23,0,60.5
C101417,2025-03-31,20,4,52.6
C101417,2025-04-30,14,4,68.2
C101417,2025-05-31,28,13,50.6
C101417,2025-06-30,14,7,50.3
C101417,2025-07-31,13,16,50.3
C101417,2025-08-31,26,1,44.9
C101417,2025-09-30,26,15,34.6
C101417,2025-10-31,22,11,43.2
C101418,2025-07-31,22,0,38.8
C101418,2025-08-31,24,10,59.6
C101418,2025-09-30,18,13,67.7
C101418,2025-10-31,26,10,50.9
C101419,2025-10-31,108,25,77.9
C101420,2025-01-31,45,58,44.1
C101420,2025-02-28,84,25,73.9
C101420,2025-03-31,69,4,57.0
C101420,2025-04-30,30,23,41.8
C101420,2025-05-31,91,19,32.8
C101420,2025-06-30,51,44,99.6
C101420,2025-07-31,54,20,67.7
C101420,2025-08-31,69,9,68.1
C101420,2025-09-30,58,30,66.4
C101420,2025-10-31,37,36,61.4
C101421,2025-07-31,58,10,82.1
C101421,2025-08-31,37,59,38.7
C101421,2025-09-30,78,0,30.8
C101421,2025-10-31,46,0,79.9
C101422,2025-09-30,19,18,53.0
C101422,2025-10-31,21,8,39.5
C101423,2025-08-31,50,8,74.4
C101423,2025-09-30,52,28,100.0
C101423,2025-10-31,50,35,65.6
C101424,2024-11-30,29,11,54.2
C101424,2024-12-31,38,4,58.8
C101424,2025-01-31,27,5,74.3
C101424,2025-02-28,16,16,74.9
C101424,2025-03-31,19,3,48.5
C101424,2025-04-30,19,15,62.7
C101424,2025-05-31,24,12,74.9
C101424,2025-06-30,18,10,56.6
C101424,2025-07-31,16,16,75.1
C101424,2025-08-31,29,5,66.7
C101424,2025-09-30,28,19,29.2
C101424,2025-10-31,19,8,88.2
C101425,2025-02-28,6,11,80.7
C101425,2025-03-31,48,6,96.2
C101425,2025-04-30,25,48,27.1
C101425,2025-05-31,25,33,41.4
C101425,2025-06-30,66,62,68.9
C101425,2025-07-31,99,35,100.0
C101425,2025-08-31,3,41,60.7
C101425,2025-09-30,51,64,57.1
C101425,2025-10-31,21,44,28.5
C101426,2025-01-31,144,126,100.0
C101426,2025-02-28,126,55,100.0
C101426,2025-03-31,71,102,100.0
C101426,2025-04-30,170,60,100.0
C101426,2025-05-31,113,42,90.0
C101426,2025-06-30,178,137,70.2
C101426,2025-07-31,3,138,52.1
C101426,2025-08-31,146,91,94.9
C101426,2025-09-30,250,90,100.0
C101426,2025-10-31,119,63,74.1
C101427,2025-02-28,234,75,100.0
C101427,2025-03-31,162,130,100.0
C101427,2025-04-30,97,23,100.0
C101427,2025-05-31,49,85,55.0
C101427,2025-06-30,213,25,100.0
C101427,2025-07-31,174,103,100.0
C101427,2025-08-31,166,84,100.0
C101427,2025-09-30,63,33,45.3
C101427,2025-10-31,0,105,78.6
C101428,2025-01-31,73,36,76.0
C101428,2025-02-28,61,60,100.0
C101428,2025-03-31,45,49,89.6
C101428,2025-04-30,75,36,82.1
C101428,2025-05-31,24,1,73.7
C101428,2025-06-30,33,4,19.5
C101428,2025-07-31,48,36,75.1
C101428,2025-08-31,80,22,78.8
C101428,2025-09-30,80,38,65.0
C101428,2025-10-31,67,0,72.3
C101429,2025-03-31,45,57,45.5
C101429,2025-04-30,62,22,59.5
C101429,2025-05-31,69,22,100.0
C101429,2025-06-30,12,41,52.3
C101429,2025-07-31,58,35,89.3
C101429,2025-08-31,66,48,72.9
C101429,2025-09-30,35,28,84.7
C101429,2025-10-31,50,10,79.1
C101430,2024-11-30,158,37,98.0
C101430,2024-12-31,129,70,100.0
C101430,2025-01-31,117,99,78.3
C101430,2025-02-28,233,140,100.0
C101430,2025-03-31,71,111,78.8
C101430,2025-04-30,170,42,100.0
C101430,2025-05-31,120,82,65.1
C101430,2025-06-30,134,17,84.4
C101430,2025-07-31,134,91,100.0
C101430,2025-08-31,182,7,100.0
C101430,2025-09-30,103,45,89.7
C101430,2025-10-31,121,85,100.0
C101431,2025-02-28,41,26,60.6
C101431,2025-03-31,82,21,67.2
C101431,2025-04-30,35,13,34.7
C101431,2025-05-31,43,58,78.2
C101431,2025-06-30,90,12,41.0
C101431,2025-07-31,67,63,62.6
C101431,2025-08-31,62,1,71.2
C101431,2025-09-30,57,0,48.3
C101431,2025-10-31,33,1,46.5
C101432,2024-11-30,24,6,81.0
C101432,2024-12-31,17,11,65.6
C101432,2025-01-31,32,5,69.5
C101432,2025-02-28,12,20,33.2
C101432,2025-03-31,23,19,33.7
C101432,2025-04-30,24,4,100.0
C101432,2025-05-31,4,0,28.9
C101432,2025-06-30,11,13,89.7
C101432,2025-07-31,29,11,59.9
C101432,2025-08-31,15,12,50.8
C101432,2025-09-30,21,5,33.0
C101432,2025-10-31,20,10,44.7
C101433,2025-01-31,41,40,72.8
C101433,2025-02-28,105,54,61.1
C101433,2025-03-31,55,5,31.5
C101433,2025-04-30,112,56,74.7
C101433,2025-05-31,89,55,41.3
C101433,2025-06-30,80,21,84.3
C101433,2025-07-31,132,58,91.4
C101433,2025-08-31,94,0,91.4
C101433,2025-09-30,72,42,63.8
C101433,2025-10-31,69,45,26.5
C101434,2025-04-30,17,4,68.9
C101434,2025-05-31,31,6,38.6
C101434,2025-06-30,20,3,52.1
C101434,2025-07-31,17,13,62.0
C101434,2025-08-31,21,19,62.4
C101434,2025-09-30,16,8,40.0
C101434,2025-10-31,11,1,76.4
C101435,2025-06-30,42,35,58.0
C101435,2025-07-31,59,50,73.2
C101435,2025-08-31,37,19,79.5
C101435,2025-09-30,71,46,68.9
C101435,2025-10-31,26,39,63.7
C101436,2024-11-30,66,5,59.2
C101436,2024-12-31,37,37,71.0
C101436,2025-01-31,58,47,99.1
C101436,2025-02-28,68,42,61.8
C101436,2025-03-31,42,48,46.5
C101436,2025-04-30,76,60,88.4
C101436,2025-05-31,58,5,72.6
C101436,2025-06-30,84,26,98.4
C101436,2025-07-31,68,35,66.3
C101436,2025-08-31,25,22,49.7
C101436,2025-09-30,73,29,96.0
C101436,2025-10-31,66,20,55.7
C101437,2025-10-31,45,32,57.5
C101438,2024-11-30,11,16,56.7
C101438,2024-12-31,22,5,36.5
C101438,2025-01-31,18,0,71.6
C101438,2025-02-28,14,8,63.2
C101438,2025-03-31,18,2,86.1
C101438,2025-04-30,7,0,69.8
C101438,2025-05-31,8,17,60.2
C101438,2025-06-30,22,6,40.8
C101438,2025-07-31,16,4,79.5
C101438,2025-08-31,14,13,74.8
C101438,2025-09-30,12,12,36.1
C101438,2025-10-31,18,7,42.1
C101439,2025-07-31,21,2,75.6
C101439,2025-08-31,11,2,48.6
C101439,2025-09-30,17,12,57.4
C101439,2025-10-31,6,15,46.5
C101440,2025-08-31,65,69,97.4
C101440,2025-09-30,65,5,44.5
C101440,2025-10-31,87,22,75.6
C101441,2025-02-28,32,38,83.5
C101441,2025-03-31,96,21,94.9
C101441,2025-04-30,57,45,68.9
C101441,2025-05-31,40,53,65.3
C101441,2025-06-30,51,33,52.3
C101441,2025-07-31,69,26,57.1
C101441,2025-08-31,117,11,96.1
C101441,2025-09-30,61,11,63.6
C101441,2025-10-31,27,67,53.6
C101442,2024-12-31,55,65,51.9
C101442,2025-01-31,91,40,40.8
C101442,2025-02-28,51,37,67.7
C101442,2025-03-31,60,19,55.7
C101442,2025-04-30,52,65,49.2
C101442,2025-05-31,48,30,36.7
C101442,2025-06-30,70,6,51.6
C101442,2025-07-31,32,0,86.0
C101442,2025-08-31,72,46,90.6
C101442,2025-09-30,55,29,88.6
C101442,2025-10-31,99,7,100.0
C101443,2025-08-31,9,7,54.5
C101443,2025-09-30,21,21,77.2
C101443,2025-10-31,23,16,64.6
C101444,2024-11-30,102,90,85.4
C101444,2024-12-31,92,123,79.6
C101444,2025-01-31,77,29,86.4
C101444,2025-02-28,198,90,100.0
C101444,2025-03-31,94,73,74.7
C101444,2025-04-30,129,65,79.8
C101444,2025-05-31,182,27,84.7
C101444,2025-06-30,96,107,88.8
C101444,2025-07-31,40,95,62.4
C101444,2025-08-31,116,59,62.0
C101444,2025-09-30,149,16,92.7
C101444,2025-10-31,120,102,90.8
C101445,2024-11-30,179,19,100.0
C101445,2024-12-31,169,122,83.5
C101445,2025-01-31,92,91,100.0
C101445,2025-02-28,156,23,80.2
C101445,2025-03-31,147,85,94.6
C101445,2025-04-30,79,116,69.4
C101445,2025-05-31,169,0,100.0
C101445,2025-06-30,101,126,95.9
C101445,2025-07-31,59,80,100.0
C101445,2025-08-31,106,139,93.0
C101445,2025-09-30,215,76,100.0
C101445,2025-10-31,242,100,100.0
C101446,2025-09-30,23,6,59.8
C101446,2025-10-31,29,9,42.2
C101447,2024-11-30,12,10,37.8
C101447,2024-12-31,8,2,76.2
C101447,2025-01-31,18,10,36.7
C101447,2025-02-28,15,6,49.5
C101447,2025-03-31,6,16,51.7
C101447,2025-04-30,21,15,73.8
C101447,2025-05-31,15,13,66.9
C101447,2025-06-30,22,16,73.3
C101447,2025-07-31,25,18,58.9
C101447,2025-08-31,20,14,53.1
C101447,2025-09-30,23,6,12.1
C101447,2025-10-31,24,0,44.0
C101448,2025-01-31,79,44,99.8
C101448,2025-02-28,11,35,48.5
C101448,2025-03-31,83,56,51.5
C101448,2025-04-30,60,44,63.2
C101448,2025-05-31,101,22,77.7
C101448,2025-06-30,34,32,1.0
C101448,2025-07-31,54,52,40.1
C101448,2025-08-31,21,50,82.0
C101448,2025-09-30,27,61,67.6
C101448,2025-10-31,85,15,100.0
C101449,2024-11-30,53,24,77.3
C101449,2024-12-31,50,2,69.3
C101449,2025-01-31,52,16,92.1
C101449,2025-02-28,117,13,92.9
C101449,2025-03-31,50,71,76.5
C101449,2025-04-30,82,51,79.9
C101449,2025-05-31,55,57,83.9
C101449,2025-06-30,39,16,55.2
C101449,2025-07-31,87,56,100.0
C101449,2025-08-31,42,32,56.0
C101449,2025-09-30,55,46,67.4
C101449,2025-10-31,91,20,95.2
C101450,2025-03-31,115,0,67.9
C101450,2025-04-30,146,150,89.5
C101450,2025-05-31,130,90,81.3
C101450,2025-06-30,112,73,78.6
C101450,2025-07-31,40,42,75.6
C101450,2025-08-31,176,126,100.0
C101450,2025-09-30,89,38,65.6
C101450,2025-10-31,131,43,90.2
C101451,2024-11-30,91,102,61.4
C101451,2024-12-31,84,91,92.4
C101451,2025-01-31,127,106,100.0
C101451,2025-02-28,246,100,100.0
C101451,2025-03-31,143,128,100.0
C101451,2025-04-30,132,41,83.7
C101451,2025-05-31,163,21,95.3
C101451,2025-06-30,207,98,71.9
C101451,2025-07-31,65,160,95.3
C101451,2025-08-31,107,7,60.7
C101451,2025-09-30,168,153,100.0
C101451,2025-10-31,51,57,49.9
C101452,2025-04-30,63,6,60.1
C101452,2025-05-31,39,39,52.7
C101452,2025-06-30,51,39,99.9
C101452,2025-07-31,110,38,84.9
C101452,2025-08-31,91,51,98.0
C101452,2025-09-30,22,51,64.5
C101452,2025-10-31,38,17,74.3
C101453,2025-02-28,0,27,36.9
C101453,2025-03-31,41,21,34.1
C101453,2025-04-30,85,0,81.7
C101453,2025-05-31,39,65,63.5
C101453,2025-06-30,9,39,31.1
C101453,2025-07-31,83,41,100.0
C101453,2025-08-31,64,44,72.2
C101453,2025-09-30,45,49,40.4
C101453,2025-10-31,59,19,86.5
C101455,2024-11-30,12,7,54.9
C101455,2024-12-31,31,6,52.3
C101455,2025-01-31,9,4,61.3
C101455,2025-02-28,20,10,91.5
C101455,2025-03-31,6,23,75.6
C101455,2025-04-30,17,12,42.0
C101455,2025-05-31,22,22,44.4
C101455,2025-06-30,18,5,44.1
C101455,2025-07-31,16,3,50.1
C101455,2025-08-31,20,7,10.7
C101455,2025-09-30,18,9,94.0
C101455,2025-10-31,20,15,48.2
C101456,2025-06-30,91,12,90.4
C101456,2025-07-31,80,42,100.0
C101456,2025-08-31,45,55,88.1
C101456,2025-09-30,61,63,67.4
C101456,2025-10-31,60,29,44.5
C101457,2024-11-30,78,40,73.9
C101457,2024-12-31,102,22,49.4
C101457,2025-01-31,105,48,97.5
C101457,2025-02-28,51,36,41.8
C101457,2025-03-31,54,13,73.2
C101457,2025-04-30,82,11,91.8
C101457,2025-05-31,64,42,66.5
C101457,2025-06-30,76,17,41.7
C101457,2025-07-31,25,20,26.1
C101457,2025-08-31,97,28,100.0
C101457,2025-09-30,78,30,100.0
C101457,2025-10-31,130,55,75.2
C101458,2024-11-30,94,0,100.0
C101458,2024-12-31,0,24,74.2
C101458,2025-01-31,69,3,76.4
C101458,2025-02-28,69,33,64.9
C101458,2025-03-31,80,50,73.6
C101458,2025-04-30,96,27,72.2
C101458,2025-05-31,92,53,68.3
C101458,2025-06-30,41,61,61.6
C101458,2025-07-31,60,25,96.4
C101458,2025-08-31,111,31,100.0
C101458,2025-09-30,46,24,78.8
C101458,2025-10-31,40,41,53.0
C101459,2025-04-30,22,0,50.9
C101459,2025-05-31,70,5,76.9
C101459,2025-06-30,64,26,52.8
C101459,2025-07-31,65,27,91.3
C101459,2025-08-31,28,32,33.9
C101459,2025-09-30,54,10,49.7
C101459,2025-10-31,59,19,99.0
C101460,2025-04-30,29,14,75.4
C101460,2025-05-31,21,17,51.1
C101460,2025-06-30,36,4,39.4
C101460,2025-07-31,8,2,20.1
C101460,2025-08-31,21,15,57.7
C101460,2025-09-30,8,7,69.5
C101460,2025-10-31,17,5,25.4
C101461,2024-11-30,49,17,64.6
C101461,2024-12-31,71,24,77.4
C101461,2025-01-31,71,7,100.0
C101461,2025-02-28,42,39,41.3
C101461,2025-03-31,62,32,100.0
C101461,2025-04-30,54,53,73.8
C101461,2025-05-31,104,0,94.3
C101461,2025-06-30,0,28,70.4
C101461,2025-07-31,94,43,75.5
C101461,2025-08-31,73,75,75.8
C101461,2025-09-30,83,22,99.1
C101461,2025-10-31,81,19,92.5
C101462,2024-11-30,26,14,57.8
C101462,2024-12-31,29,4,59.9
C101462,2025-01-31,20,17,37.3
C101462,2025-02-28,21,7,59.2
C101462,2025-03-31,23,2,82.9
C101462,2025-04-30,23,4,50.8
C101462,2025-05-31,31,12,41.0
C101462,2025-06-30,13,13,69.2
C101462,2025-07-31,22,8,73.5
C101462,2025-08-31,17,4,87.4
C101462,2025-09-30,23,5,60.4
C101462,2025-10-31,20,7,61.3
C101463,2025-03-31,12,15,53.9
C101463,2025-04-30,7,8,40.0
C101463,2025-05-31,0,9,70.7
C101463,2025-06-30,19,14,56.5
C101463,2025-07-31,16,5,29.7
C101463,2025-08-31,27,14,53.4
C101463,2025-09-30,3,12,32.9
C101463,2025-10-31,21,0,58.8
C101464,2025-09-30,56,0,100.0
C101464,2025-10-31,52,25,78.0
C101465,2024-11-30,58,36,46.4
C101465,2024-12-31,56,0,63.9
C101465,2025-01-31,94,2,74.3
C101465,2025-02-28,9,30,62.3
C101465,2025-03-31,69,19,30.1
C101465,2025-04-30,30,52,77.6
C101465,2025-05-31,57,32,48.4
C101465,2025-06-30,90,17,88.7
C101465,2025-07-31,28,26,84.3
C101465,2025-08-31,37,43,40.7
C101465,2025-09-30,38,29,82.1
C101465,2025-10-31,52,41,90.2
C101466,2025-02-28,96,5,74.9
C101466,2025-03-31,211,35,100.0
C101466,2025-04-30,125,143,100.0
C101466,2025-05-31,197,0,67.6
C101466,2025-06-30,143,108,100.0
C101466,2025-07-31,99,7,100.0
C101466,2025-08-31,244,41,100.0
C101466,2025-09-30,285,62,100.0
C101466,2025-10-31,171,58,100.0
C101467,2025-09-30,16,9,26.5
C101467,2025-10-31,18,3,62.9
C101468,2025-07-31,20,47,39.2
C101468,2025-08-31,102,54,94.7
C101468,2025-09-30,23,18,39.7
C101468,2025-10-31,41,58,60.6
C101469,2024-11-30,14,5,44.0
C101469,2024-12-31,24,0,60.0
C101469,2025-01-31,23,0,29.3
C101469,2025-02-28,19,18,80.4
C101469,2025-03-31,15,18,48.6
C101469,2025-04-30,17,10,72.5
C101469,2025-05-31,15,7,30.0
C101469,2025-06-30,22,15,77.2
C101469,2025-07-31,9,7,77.9
C101469,2025-08-31,21,10,57.2
C101469,2025-09-30,24,11,46.5
C101469,2025-10-31,27,2,85.4
C101470,2025-03-31,12,13,50.7
C101470,2025-04-30,16,18,70.2
C101470,2025-05-31,19,20,75.9
C101470,2025-06-30,13,0,56.5
C101470,2025-07-31,31,13,91.8
C101470,2025-08-31,15,9,53.1
C101470,2025-09-30,21,14,89.6
C101470,2025-10-31,34,19,74.7
C101471,2024-11-30,120,79,100.0
C101471,2024-12-31,147,31,89.8
C101471,2025-01-31,188,59,100.0
C101471,2025-02-28,135,32,91.6
C101471,2025-03-31,114,40,66.8
C101471,2025-04-30,134,95,100.0
C101471,2025-05-31,61,137,76.2
C101471,2025-06-30,76,53,37.8
C101471,2025-07-31,49,142,52.3
C101471,2025-08-31,170,65,100.0
C101471,2025-09-30,160,0,100.0
C101471,2025-10-31,134,48,100.0
C101472,2025-09-30,42,33,60.7
C101472,2025-10-31,77,26,55.1
C101473,2024-11-30,160,58,66.9
C101473,2024-12-31,151,47,100.0
C101473,2025-01-31,92,19,100.0
C101473,2025-02-28,187,69,100.0
C101473,2025-03-31,185,69,87.5
C101473,2025-04-30,156,112,100.0
C101473,2025-05-31,143,93,93.2
C101473,2025-06-30,198,126,90.1
C101473,2025-07-31,202,163,100.0
C101473,2025-08-31,195,42,100.0
C101473,2025-09-30,128,53,66.4
C101473,2025-10-31,130,105,67.4
C101474,2025-05-31,21,10,51.0
C101474,2025-06-30,23,12,50.2
C101474,2025-07-31,28,13,90.8
C101474,2025-08-31,19,8,52.2
C101474,2025-09-30,29,9,57.9
C101474,2025-10-31,35,1,68.8
C101475,2025-07-31,136,59,76.3
C101475,2025-08-31,102,52,93.9
C101475,2025-09-30,187,0,88.3
C101475,2025-10-31,170,96,77.4
C101476,2025-05-31,26,9,73.6
C101476,2025-06-30,13,1,48.2
C101476,2025-07-31,17,8,47.9
C101476,2025-08-31,33,0,44.1
C101476,2025-09-30,16,10,69.6
C101476,2025-10-31,26,16,68.3
C101477,2025-09-30,43,0,87.3
C101477,2025-10-31,200,96,100.0
C101478,2025-02-28,17,7,35.2
C101478,2025-03-31,22,22,47.4
C101478,2025-04-30,30,4,29.3
C101478,2025-05-31,27,8,84.4
C101478,2025-06-30,31,8,87.2
C101478,2025-07-31,12,4,75.4
C101478,2025-08-31,7,9,77.3
C101478,2025-09-30,30,7,80.2
C101478,2025-10-31,11,5,58.3
C101479,2025-03-31,23,3,94.9
C101479,2025-04-30,4,10,55.3
C101479,2025-05-31,6,17,37.2
C101479,2025-06-30,20,11,27.6
C101479,2025-07-31,11,19,52.4
C101479,2025-08-31,0,8,49.3
C101479,2025-09-30,21,0,56.4
C101479,2025-10-31,13,11,64.5
C101480,2024-11-30,69,55,100.0
C101480,2024-12-31,32,23,75.5
C101480,2025-01-31,56,0,64.8
C101480,2025-02-28,89,4,84.1
C101480,2025-03-31,14,45,59.5
C101480,2025-04-30,46,22,35.4
C101480,2025-05-31,84,15,88.0
C101480,2025-06-30,36,69,93.2
C101480,2025-07-31,109,69,73.6
C101480,2025-08-31,38,66,59.8
C101480,2025-09-30,79,18,64.2
C101480,2025-10-31,79,0,92.0
C101481,2024-11-30,169,47,100.0
C101481,2024-12-31,150,79,100.0
C101481,2025-01-31,94,183,77.2
C101481,2025-02-28,132,151,57.4
C101481,2025-03-31,248,73,100.0
C101481,2025-04-30,77,16,68.8
C101481,2025-05-31,155,96,100.0
C101481,2025-06-30,111,126,100.0
C101481,2025-07-31,223,54,100.0
C101481,2025-08-31,171,137,100.0
C101481,2025-09-30,85,117,86.5
C101481,2025-10-31,77,99,100.0
C101482,2024-12-31,14,4,55.3
C101482,2025-01-31,25,9,81.0
C101482,2025-02-28,22,16,42.9
C101482,2025-03-31,10,7,26.4
C101482,2025-04-30,23,0,48.6
C101482,2025-05-31,17,3,49.5
C101482,2025-06-30,20,17,35.9
C101482,2025-07-31,22,13,56.9
C101482,2025-08-31,16,3,93.3
C101482,2025-09-30,20,8,99.1
C101482,2025-10-31,21,25,28.7
C101484,2025-01-31,126,12,89.6
C101484,2025-02-28,132,50,95.1
C101484,2025-03-31,117,65,73.9
C101484,2025-04-30,220,23,100.0
C101484,2025-05-31,73,34,59.8
C101484,2025-06-30,132,77,71.9
C101484,2025-07-31,116,28,68.0
C101484,2025-08-31,203,11,100.0
C101484,2025-09-30,235,120,100.0
C101484,2025-10-31,139,100,100.0
C101485,2025-04-30,31,9,80.4
C101485,2025-05-31,17,21,52.4
C101485,2025-06-30,7,10,67.6
C101485,2025-07-31,33,4,26.1
C101485,2025-08-31,23,12,29.4
C101485,2025-09-30,17,8,72.1
C101485,2025-10-31,16,7,57.6
C101486,2024-11-30,8,21,71.3
C101486,2024-12-31,14,3,33.9
C101486,2025-01-31,24,3,53.0
C101486,2025-02-28,6,13,63.6
C101486,2025-03-31,18,11,71.9
C101486,2025-04-30,21,14,33.6
C101486,2025-05-31,23,11,81.7
C101486,2025-06-30,20,9,45.5
C101486,2025-07-31,31,0,70.6
C101486,2025-08-31,19,8,49.7
C101486,2025-09-30,19,12,40.4
C101486,2025-10-31,21,12,37.9
C101487,2025-07-31,24,12,42.0
C101487,2025-08-31,10,5,56.0
C101487,2025-09-30,19,18,49.0
C101487,2025-10-31,12,13,34.4
C101488,2025-07-31,13,5,0.0
C101488,2025-08-31,24,15,76.3
C101488,2025-09-30,35,19,55.0
C101488,2025-10-31,28,9,50.8
C101490,2025-03-31,41,25,70.2
C101490,2025-04-30,97,43,66.9
C101490,2025-05-31,34,40,79.4
C101490,2025-06-30,89,25,89.1
C101490,2025-07-31,80,5,82.2
C101490,2025-08-31,81,39,75.4
C101490,2025-09-30,122,64,90.9
C101490,2025-10-31,55,42,67.2
C101491,2025-02-28,90,7,75.2
C101491,2025-03-31,76,48,45.7
C101491,2025-04-30,37,0,44.9
C101491,2025-05-31,29,39,64.2
C101491,2025-06-30,56,30,92.6
C101491,2025-07-31,34,0,75.5
C101491,2025-08-31,50,11,77.7
C101491,2025-09-30,12,14,6.2
C101491,2025-10-31,66,58,60.5
C101492,2024-11-30,95,144,94.2
C101492,2024-12-31,273,76,100.0
C101492,2025-01-31,220,63,100.0
C101492,2025-02-28,4,142,59.2
C101492,2025-03-31,133,108,70.7
C101492,2025-04-30,109,93,87.2
C101492,2025-05-31,165,80,100.0
C101492,2025-06-30,66,123,62.3
C101492,2025-07-31,143,44,91.9
C101492,2025-08-31,152,100,100.0
C101492,2025-09-30,164,44,100.0
C101492,2025-10-31,153,72,100.0
C101493,2025-08-31,29,0,83.5
C101493,2025-09-30,56,37,51.3
C101493,2025-10-31,90,36,76.4
C101494,2024-11-30,22,0,64.8
C101494,2024-12-31,31,11,64.1
C101494,2025-01-31,17,16,80.3
C101494,2025-02-28,16,12,60.0
C101494,2025-03-31,23,5,80.5
C101494,2025-04-30,24,17,35.7
C101494,2025-05-31,11,22,76.6
C101494,2025-06-30,13,15,45.0
C101494,2025-07-31,6,0,51.6
C101494,2025-08-31,32,19,85.9
C101494,2025-09-30,26,11,81.7
C101494,2025-10-31,3,15,28.6
C101496,2024-11-30,12,14,72.6
C101496,2024-12-31,15,13,66.3
C101496,2025-01-31,17,10,97.3
C101496,2025-02-28,17,8,58.7
C101496,2025-03-31,18,14,85.4
C101496,2025-04-30,18,4,95.5
C101496,2025-05-31,20,0,93.9
C101496,2025-06-30,29,19,88.4
C101496,2025-07-31,41,3,47.8
C101496,2025-08-31,16,6,57.8
C101496,2025-09-30,16,2,37.8
C101496,2025-10-31,17,16,44.2
C101497,2025-05-31,26,2,0.0
C101497,2025-06-30,18,6,38.4
C101497,2025-07-31,12,5,34.3
C101497,2025-08-31,12,1,11.4
C101497,2025-09-30,2,24,49.4
C101497,2025-10-31,32,8,57.8
C101498,2025-09-30,157,96,77.4
C101498,2025-10-31,118,82,50.7
C101499,2025-04-30,91,49,38.3
C101499,2025-05-31,38,31,79.5
C101499,2025-06-30,96,18,100.0
C101499,2025-07-31,58,25,80.6
C101499,2025-08-31,67,34,100.0
C101499,2025-09-30,65,12,54.9
C101499,2025-10-31,95,42,50.5
C101500,2025-03-31,7,10,64.7
C101500,2025-04-30,14,0,32.2
C101500,2025-05-31,33,12,81.0
C101500,2025-06-30,29,6,52.2
C101500,2025-07-31,18,12,77.8
C101500,2025-08-31,34,14,77.8
C101500,2025-09-30,35,8,85.4
C101500,2025-10-31,24,13,53.7
C101501,2024-11-30,26,36,65.6
C101501,2024-12-31,46,28,47.7
C101501,2025-01-31,39,21,36.4
C101501,2025-02-28,45,42,94.1
C101501,2025-03-31,109,22,100.0
C101501,2025-04-30,68,25,80.7
C101501,2025-05-31,86,21,68.2
C101501,2025-06-30,50,18,90.6
C101501,2025-07-31,41,19,69.9
C101501,2025-08-31,65,22,100.0
C101501,2025-09-30,44,26,26.1
C101501,2025-10-31,52,6,49.0
C101502,2025-10-31,13,13,52.8
C101503,2025-03-31,126,52,85.5
C101503,2025-04-30,111,68,84.8
C101503,2025-05-31,155,61,93.0
C101503,2025-06-30,183,95,100.0
C101503,2025-07-31,206,73,100.0
C101503,2025-08-31,136,76,77.0
C101503,2025-09-30,35,81,78.3
C101503,2025-10-31,83,115,44.7
C101505,2024-11-30,46,60,72.5
C101505,2024-12-31,52,34,91.3
C101505,2025-01-31,25,53,48.5
C101505,2025-02-28,77,18,100.0
C101505,2025-03-31,59,6,79.1
C101505,2025-04-30,91,51,82.2
C101505,2025-05-31,79,22,88.2
C101505,2025-06-30,68,0,52.7
C101505,2025-07-31,64,32,70.8
C101505,2025-08-31,62,51,77.7
C101505,2025-09-30,4,65,13.2
C101505,2025-10-31,82,1,100.0
C101506,2024-11-30,53,36,27.9
C101506,2024-12-31,77,37,88.0
C101506,2025-01-31,82,33,73.1
C101506,2025-02-28,40,22,87.5
C101506,2025-03-31,39,0,43.2
C101506,2025-04-30,74,24,86.8
C101506,2025-05-31,11,0,58.9
C101506,2025-06-30,84,0,88.5
C101506,2025-07-31,88,29,97.4
C101506,2025-08-31,64,25,87.8
C101506,2025-09-30,105,19,83.2
C101506,2025-10-31,36,32,58.9
C101507,2025-03-31,87,55,94.8
C101507,2025-04-30,85,17,59.2
