customer_id,payment_date,amount,plan,status
C101617,2025-03-31,199,Basic,Success
C101617,2025-04-30,199,Basic,Success
C101617,2025-05-31,199,Basic,Late
C101617,2025-06-30,199,Basic,Success
C101617,2025-07-31,199,Basic,Late
C101617,2025-08-31,199,Basic,Success
C101617,2025-09-30,199,Basic,Success
C101617,2025-10-31,199,Basic,Late
C101618,2024-11-30,399,Standard,Success
C101618,2024-12-31,399,Standard,Success
C101618,2025-01-31,399,Standard,Success
C101618,2025-02-28,399,Standard,Late
C101618,2025-03-31,399,Standard,Success
C101618,2025-04-30,399,Standard,Success
C101618,2025-05-31,399,Standard,Success
C101618,2025-06-30,399,Standard,Success
C101618,2025-07-31,399,Standard,Success
C101618,2025-08-31,399,Standard,Success
C101618,2025-09-30,399,Standard,Success
C101618,2025-10-31,399,Standard,Success
C101619,2025-07-31,399,Standard,Late
C101619,2025-08-31,399,Standard,Success
C101619,2025-09-30,399,Standard,Success
C101619,2025-10-31,399,Standard,Success
C101620,2024-12-31,199,Basic,Late
C101620,2025-01-31,199,Basic,Success
C101620,2025-02-28,199,Basic,Success
C101620,2025-03-31,199,Basic,Success
C101620,2025-04-30,199,Basic,Success
C101620,2025-05-31,199,Basic,Success
C101620,2025-06-30,199,Basic,Success
C101620,2025-07-31,199,Basic,Success
C101620,2025-08-31,199,Basic,Success
C101620,2025-09-30,199,Basic,Success
C101620,2025-10-31,199,Basic,Success
C101621,2025-03-31,199,Basic,Success
C101621,2025-04-30,199,Basic,Success
C101621,2025-05-31,99,Basic,Success
C101621,2025-06-30,199,Basic,Late
C101621,2025-07-31,199,Basic,Late
C101621,2025-08-31,199,Basic,Success
C101621,2025-09-30,199,Basic,Success
C101621,2025-10-31,199,Basic,Success
C101622,2025-03-31,199,Basic,Success
C101622,2025-04-30,199,Basic,Success
C101622,2025-05-31,199,Basic,Success
C101622,2025-06-30,199,Basic,Success
C101622,2025-07-31,199,Basic,Success
C101622,2025-08-31,199,Basic,Success
C101622,2025-09-30,199,Basic,Success
C101622,2025-10-31,199,Basic,Late
C101623,2024-11-30,399,Standard,Late
C101623,2024-12-31,399,Standard,Success
C101623,2025-01-31,399,Standard,Success
C101623,2025-02-28,399,Standard,Success
C101623,2025-03-31,399,Standard,Late
C101623,2025-04-30,399,Standard,Success
C101623,2025-05-31,399,Standard,Late
C101623,2025-06-30,399,Standard,Success
C101623,2025-07-31,399,Standard,Success
C101623,2025-08-31,399,Standard,Success
C101623,2025-09-30,399,Standard,Success
C101623,2025-10-31,399,Standard,Success
C101624,2025-01-31,399,Standard,Success
C101624,2025-02-28,399,Standard,Success
C101624,2025-03-31,399,Standard,Late
C101624,2025-04-30,399,Standard,Success
C101624,2025-05-31,399,Standard,Success
C101624,2025-06-30,399,Standard,Success
C101624,2025-07-31,399,Standard,Success
C101624,2025-08-31,399,Standard,Success
C101624,2025-09-30,399,Standard,Success
C101624,2025-10-31,0,Standard,Failed
C101625,2024-11-30,199,Basic,Success
C101625,2024-12-31,199,Basic,Success
C101625,2025-01-31,199,Basic,Success
C101625,2025-02-28,0,Basic,Failed
C101625,2025-03-31,199,Basic,Success
C101625,2025-04-30,199,Basic,Success
C101625,2025-05-31,199,Basic,Success
C101625,2025-06-30,199,Basic,Success
C101625,2025-07-31,199,Basic,Success
C101625,2025-08-31,99,Basic,Success
C101625,2025-09-30,199,Basic,Success
C101625,2025-10-31,199,Basic,Success
C101626,2024-11-30,399,Standard,Success
C101626,2024-12-31,399,Standard,Success
C101626,2025-01-31,199,Standard,Success
C101626,2025-02-28,399,Standard,Success
C101626,2025-03-31,399,Standard,Success
C101626,2025-04-30,399,Standard,Success
C101626,2025-05-31,399,Standard,Success
C101626,2025-06-30,399,Standard,Success
C101626,2025-07-31,399,Standard,Success
C101626,2025-08-31,399,Standard,Late
C101626,2025-09-30,399,Standard,Success
C101626,2025-10-31,399,Standard,Failed
C101627,2025-02-28,399,Standard,Success
C101627,2025-03-31,399,Standard,Success
C101627,2025-04-30,399,Standard,Success
C101627,2025-05-31,399,Standard,Success
C101627,2025-06-30,399,Standard,Success
C101627,2025-07-31,399,Standard,Success
C101627,2025-08-31,399,Standard,Success
C101627,2025-09-30,399,Standard,Success
C101627,2025-10-31,399,Standard,Success
C101628,2024-11-30,199,Basic,Success
C101628,2024-12-31,199,Basic,Success
C101628,2025-01-31,199,Basic,Success
C101628,2025-02-28,199,Basic,Success
C101628,2025-03-31,199,Basic,Success
C101628,2025-04-30,199,Basic,Success
C101628,2025-05-31,199,Basic,Success
C101628,2025-06-30,199,Basic,Success
C101628,2025-07-31,99,Basic,Success
C101628,2025-08-31,199,Basic,Success
C101628,2025-09-30,199,Basic,Success
C101628,2025-10-31,199,Basic,Success
C101629,2025-07-31,199,Basic,Late
C101629,2025-08-31,199,Basic,Success
C101629,2025-09-30,199,Basic,Success
C101629,2025-10-31,199,Basic,Late
C101630,2024-11-30,399,Standard,Success
C101630,2024-12-31,399,Standard,Success
C101630,2025-01-31,399,Standard,Success
C101630,2025-02-28,399,Standard,Success
C101630,2025-03-31,399,Standard,Success
C101630,2025-04-30,399,Standard,Success
C101630,2025-05-31,399,Standard,Success
C101630,2025-06-30,399,Standard,Success
C101630,2025-07-31,399,Standard,Success
C101630,2025-08-31,399,Standard,Success
C101630,2025-09-30,399,Standard,Success
C101630,2025-10-31,399,Standard,Success
C101632,2025-04-30,199,Basic,Late
C101632,2025-05-31,199,Basic,Success
C101632,2025-06-30,199,Basic,Success
C101632,2025-07-31,199,Basic,Success
C101632,2025-08-31,199,Basic,Success
C101632,2025-09-30,199,Basic,Success
C101632,2025-10-31,199,Basic,Success
C101633,2024-11-30,199,Basic,Late
C101633,2024-12-31,199,Basic,Success
C101633,2025-01-31,199,Basic,Success
C101633,2025-02-28,199,Basic,Success
C101633,2025-03-31,199,Basic,Success
C101633,2025-04-30,199,Basic,Success
C101633,2025-05-31,199,Basic,Success
C101633,2025-06-30,199,Basic,Success
C101633,2025-07-31,199,Basic,Success
C101633,2025-08-31,199,Basic,Success
C101633,2025-09-30,199,Basic,Success
C101633,2025-10-31,199,Basic,Success
C101634,2025-06-30,199,Basic,Late
C101634,2025-07-31,199,Basic,Late
C101634,2025-08-31,199,Basic,Success
C101634,2025-09-30,199,Basic,Success
C101634,2025-10-31,199,Basic,Success
C101635,2024-12-31,399,Standard,Success
C101635,2025-01-31,399,Standard,Success
C101635,2025-02-28,399,Standard,Success
C101635,2025-03-31,399,Standard,Success
C101635,2025-04-30,399,Standard,Success
C101635,2025-05-31,399,Standard,Success
C101635,2025-06-30,399,Standard,Late
C101635,2025-07-31,399,Standard,Success
C101635,2025-08-31,399,Standard,Success
C101635,2025-09-30,399,Standard,Success
C101635,2025-10-31,399,Standard,Failed
C101636,2025-02-28,199,Basic,Success
C101636,2025-03-31,99,Basic,Success
C101636,2025-04-30,199,Basic,Success
C101636,2025-05-31,199,Basic,Success
C101636,2025-06-30,199,Basic,Success
C101636,2025-07-31,199,Basic,Success
C101636,2025-08-31,199,Basic,Success
C101636,2025-09-30,199,Basic,Success
C101636,2025-10-31,199,Basic,Success
C101637,2025-03-31,199,Basic,Success
C101637,2025-04-30,199,Basic,Success
C101637,2025-05-31,199,Basic,Success
C101637,2025-06-30,199,Basic,Success
C101637,2025-07-31,199,Basic,Late
C101637,2025-08-31,199,Basic,Success
C101637,2025-09-30,199,Basic,Success
C101637,2025-10-31,199,Basic,Success
C101638,2025-08-31,399,Standard,Success
C101638,2025-09-30,399,Standard,Success
C101638,2025-10-31,399,Standard,Success
C101639,2024-12-31,399,Standard,Success
C101639,2025-01-31,399,Standard,Success
C101639,2025-02-28,399,Standard,Success
C101639,2025-03-31,399,Standard,Success
C101639,2025-04-30,399,Standard,Success
C101639,2025-05-31,399,Standard,Success
C101639,2025-06-30,399,Standard,Success
C101639,2025-07-31,399,Standard,Success
C101639,2025-08-31,399,Standard,Success
C101639,2025-09-30,399,Standard,Success
C101639,2025-10-31,399,Standard,Success
C101640,2025-09-30,199,Basic,Success
C101640,2025-10-31,199,Basic,Success
C101641,2025-07-31,199,Basic,Late
C101641,2025-08-31,199,Basic,Success
C101641,2025-09-30,199,Basic,Success
C101641,2025-10-31,199,Basic,Success
C101642,2025-07-31,399,Standard,Success
C101642,2025-08-31,399,Standard,Success
C101642,2025-09-30,399,Standard,Success
C101642,2025-10-31,399,Standard,Failed
C101643,2025-08-31,199,Basic,Success
C101643,2025-09-30,199,Basic,Success
C101643,2025-10-31,199,Basic,Late
C101644,2024-11-30,199,Basic,Success
C101644,2024-12-31,199,Basic,Success
C101644,2025-01-31,199,Basic,Success
C101644,2025-02-28,199,Basic,Success
C101644,2025-03-31,199,Basic,Success
C101644,2025-04-30,199,Basic,Success
C101644,2025-05-31,199,Basic,Success
C101644,2025-06-30,199,Basic,Success
C101644,2025-07-31,199,Basic,Success
C101644,2025-08-31,199,Basic,Success
C101644,2025-09-30,199,Basic,Success
C101644,2025-10-31,199,Basic,Success
C101645,2024-11-30,699,Premium,Success
C101645,2024-12-31,699,Premium,Success
C101645,2025-01-31,699,Premium,Success
C101645,2025-02-28,699,Premium,Success
C101645,2025-03-31,699,Premium,Success
C101645,2025-04-30,699,Premium,Success
C101645,2025-05-31,699,Premium,Success
C101645,2025-06-30,699,Premium,Success
C101645,2025-07-31,699,Premium,Success
C101645,2025-08-31,699,Premium,Success
C101645,2025-09-30,699,Premium,Success
C101645,2025-10-31,699,Premium,Success
C101646,2024-11-30,199,Basic,Success
C101646,2024-12-31,199,Basic,Success
C101646,2025-01-31,199,Basic,Success
C101646,2025-02-28,199,Basic,Success
C101646,2025-03-31,199,Basic,Success
C101646,2025-04-30,199,Basic,Success
C101646,2025-05-31,199,Basic,Success
C101646,2025-06-30,199,Basic,Success
C101646,2025-07-31,199,Basic,Success
C101646,2025-08-31,199,Basic,Success
C101646,2025-09-30,199,Basic,Success
C101646,2025-10-31,199,Basic,Late
C101647,2025-04-30,399,Standard,Success
C101647,2025-05-31,399,Standard,Success
C101647,2025-06-30,399,Standard,Success
C101647,2025-07-31,199,Standard,Success
C101647,2025-08-31,399,Standard,Success
C101647,2025-09-30,399,Standard,Success
C101647,2025-10-31,399,Standard,Success
C101648,2025-03-31,699,Premium,Success
C101648,2025-04-30,699,Premium,Success
C101648,2025-05-31,699,Premium,Success
C101648,2025-06-30,699,Premium,Success
C101648,2025-07-31,699,Premium,Success
C101648,2025-08-31,699,Premium,Success
C101648,2025-09-30,699,Premium,Success
C101648,2025-10-31,699,Premium,Success
C101649,2025-06-30,199,Basic,Success
C101649,2025-07-31,199,Basic,Success
C101649,2025-08-31,199,Basic,Late
C101649,2025-09-30,199,Basic,Late
C101649,2025-10-31,199,Basic,Success
C101650,2024-12-31,199,Basic,Success
C101650,2025-01-31,199,Basic,Success
C101650,2025-02-28,199,Basic,Success
C101650,2025-03-31,199,Basic,Success
C101650,2025-04-30,199,Basic,Success
C101650,2025-05-31,199,Basic,Success
C101650,2025-06-30,0,Basic,Failed
C101650,2025-07-31,199,Basic,Success
C101650,2025-08-31,199,Basic,Late
C101650,2025-09-30,199,Basic,Success
C101650,2025-10-31,199,Basic,Success
C101651,2025-01-31,399,Standard,Success
C101651,2025-02-28,399,Standard,Late
C101651,2025-03-31,399,Standard,Success
C101651,2025-04-30,399,Standard,Success
C101651,2025-05-31,399,Standard,Success
C101651,2025-06-30,399,Standard,Success
C101651,2025-07-31,399,Standard,Success
C101651,2025-08-31,399,Standard,Success
C101651,2025-09-30,399,Standard,Success
C101651,2025-10-31,399,Standard,Success
C101652,2024-11-30,699,Premium,Success
C101652,2024-12-31,699,Premium,Success
C101652,2025-01-31,699,Premium,Success
C101652,2025-02-28,699,Premium,Success
C101652,2025-03-31,699,Premium,Success
C101652,2025-04-30,699,Premium,Success
C101652,2025-05-31,699,Premium,Success
C101652,2025-06-30,699,Premium,Success
C101652,2025-07-31,699,Premium,Success
C101652,2025-08-31,699,Premium,Success
C101652,2025-09-30,699,Premium,Success
C101652,2025-10-31,699,Premium,Success
C101653,2025-05-31,349,Premium,Success
C101653,2025-06-30,699,Premium,Success
C101653,2025-07-31,699,Premium,Success
C101653,2025-08-31,349,Premium,Success
C101653,2025-09-30,699,Premium,Success
C101653,2025-10-31,699,Premium,Success
C101654,2025-05-31,399,Standard,Success
C101654,2025-06-30,399,Standard,Success
C101654,2025-07-31,399,Standard,Success
C101654,2025-08-31,399,Standard,Success
C101654,2025-09-30,399,Standard,Success
C101654,2025-10-31,399,Standard,Success
C101655,2025-09-30,199,Basic,Success
C101655,2025-10-31,199,Basic,Success
C101656,2025-08-31,399,Standard,Success
C101656,2025-09-30,399,Standard,Success
C101656,2025-10-31,399,Standard,Success
C101657,2024-11-30,199,Basic,Success
C101657,2024-12-31,0,Basic,Failed
C101657,2025-01-31,199,Basic,Success
C101657,2025-02-28,199,Basic,Success
C101657,2025-03-31,199,Basic,Late
C101657,2025-04-30,199,Basic,Success
C101657,2025-05-31,199,Basic,Success
C101657,2025-06-30,199,Basic,Late
C101657,2025-07-31,199,Basic,Success
C101657,2025-08-31,199,Basic,Success
C101657,2025-09-30,199,Basic,Success
C101657,2025-10-31,199,Basic,Success
C101658,2024-12-31,399,Standard,Success
C101658,2025-01-31,399,Standard,Success
C101658,2025-02-28,399,Standard,Success
C101658,2025-03-31,399,Standard,Success
C101658,2025-04-30,399,Standard,Success
C101658,2025-05-31,399,Standard,Success
C101658,2025-06-30,399,Standard,Success
C101658,2025-07-31,399,Standard,Success
C101658,2025-08-31,399,Standard,Success
C101658,2025-09-30,399,Standard,Success
C101658,2025-10-31,399,Standard,Success
C101659,2024-11-30,199,Basic,Success
C101659,2024-12-31,199,Basic,Success
C101659,2025-01-31,199,Basic,Success
C101659,2025-02-28,199,Basic,Success
C101659,2025-03-31,199,Basic,Success
C101659,2025-04-30,199,Basic,Success
C101659,2025-05-31,199,Basic,Success
C101659,2025-06-30,199,Basic,Success
C101659,2025-07-31,199,Basic,Success
C101659,2025-08-31,199,Basic,Late
C101659,2025-09-30,199,Basic,Success
C101659,2025-10-31,199,Basic,Success
C101660,2025-02-28,199,Basic,Success
C101660,2025-03-31,199,Basic,Success
C101660,2025-04-30,199,Basic,Success
C101660,2025-05-31,199,Basic,Success
C101660,2025-06-30,199,Basic,Success
C101660,2025-07-31,199,Basic,Success
C101660,2025-08-31,199,Basic,Success
C101660,2025-09-30,199,Basic,Success
C101660,2025-10-31,199,Basic,Success
C101661,2025-08-31,399,Standard,Success
C101661,2025-09-30,399,Standard,Success
C101661,2025-10-31,399,Standard,Success
C101662,2024-12-31,399,Standard,Success
C101662,2025-01-31,399,Standard,Success
C101662,2025-02-28,399,Standard,Success
C101662,2025-03-31,199,Standard,Success
C101662,2025-04-30,399,Standard,Success
C101662,2025-05-31,0,Standard,Failed
C101662,2025-06-30,399,Standard,Success
C101662,2025-07-31,399,Standard,Success
C101662,2025-08-31,0,Standard,Failed
C101662,2025-09-30,399,Standard,Success
C101662,2025-10-31,399,Standard,Late
C101663,2025-04-30,199,Basic,Late
C101663,2025-05-31,199,Basic,Success
C101663,2025-06-30,199,Basic,Success
C101663,2025-07-31,199,Basic,Success
C101663,2025-08-31,199,Basic,Success
C101663,2025-09-30,199,Basic,Success
C101663,2025-10-31,199,Basic,Late
C101664,2025-05-31,199,Basic,Success
C101664,2025-06-30,199,Basic,Success
C101664,2025-07-31,199,Basic,Success
C101664,2025-08-31,199,Basic,Success
C101664,2025-09-30,199,Basic,Late
C101664,2025-10-31,199,Basic,Success
C101665,2025-07-31,699,Premium,Success
C101665,2025-08-31,699,Premium,Success
C101665,2025-09-30,699,Premium,Success
C101665,2025-10-31,699,Premium,Success
C101666,2025-04-30,399,Standard,Success
C101666,2025-05-31,399,Standard,Success
C101666,2025-06-30,399,Standard,Late
C101666,2025-07-31,399,Standard,Success
C101666,2025-08-31,399,Standard,Success
C101666,2025-09-30,399,Standard,Success
C101666,2025-10-31,399,Standard,Success
C101667,2025-02-28,199,Basic,Success
C101667,2025-03-31,199,Basic,Success
C101667,2025-04-30,199,Basic,Success
C101667,2025-05-31,199,Basic,Success
C101667,2025-06-30,199,Basic,Late
C101667,2025-07-31,199,Basic,Late
C101667,2025-08-31,199,Basic,Success
C101667,2025-09-30,199,Basic,Success
C101667,2025-10-31,199,Basic,Failed
C101668,2025-03-31,199,Basic,Success
C101668,2025-04-30,99,Basic,Success
C101668,2025-05-31,199,Basic,Success
C101668,2025-06-30,199,Basic,Success
C101668,2025-07-31,199,Basic,Success
C101668,2025-08-31,199,Basic,Success
C101668,2025-09-30,199,Basic,Late
C101668,2025-10-31,199,Basic,Success
C101669,2025-03-31,199,Basic,Success
C101669,2025-04-30,0,Basic,Failed
C101669,2025-05-31,199,Basic,Success
C101669,2025-06-30,199,Basic,Success
C101669,2025-07-31,99,Basic,Success
C101669,2025-08-31,199,Basic,Late
C101669,2025-09-30,199,Basic,Success
C101669,2025-10-31,199,Basic,Success
C101670,2025-05-31,699,Premium,Success
C101670,2025-06-30,699,Premium,Success
C101670,2025-07-31,699,Premium,Success
C101670,2025-08-31,699,Premium,Success
C101670,2025-09-30,699,Premium,Success
C101670,2025-10-31,699,Premium,Success
C101671,2025-04-30,399,Standard,Success
C101671,2025-05-31,399,Standard,Success
C101671,2025-06-30,399,Standard,Success
C101671,2025-07-31,399,Standard,Success
C101671,2025-08-31,399,Standard,Success
C101671,2025-09-30,399,Standard,Success
C101671,2025-10-31,399,Standard,Success
C101672,2025-04-30,399,Standard,Success
C101672,2025-05-31,399,Standard,Success
C101672,2025-06-30,399,Standard,Success
C101672,2025-07-31,399,Standard,Success
C101672,2025-08-31,399,Standard,Success
C101672,2025-09-30,399,Standard,Success
C101672,2025-10-31,399,Standard,Success
C101673,2025-09-30,399,Standard,Success
C101673,2025-10-31,399,Standard,Late
C101674,2024-11-30,199,Basic,Success
C101674,2024-12-31,199,Basic,Success
C101674,2025-01-31,199,Basic,Success
C101674,2025-02-28,199,Basic,Late
C101674,2025-03-31,199,Basic,Late
C101674,2025-04-30,199,Basic,Success
C101674,2025-05-31,199,Basic,Success
C101674,2025-06-30,199,Basic,Late
C101674,2025-07-31,199,Basic,Success
C101674,2025-08-31,199,Basic,Success
C101674,2025-09-30,199,Basic,Late
C101674,2025-10-31,199,Basic,Success
C101675,2025-08-31,399,Standard,Success
C101675,2025-09-30,399,Standard,Success
C101675,2025-10-31,399,Standard,Late
C101676,2025-08-31,399,Standard,Success
C101676,2025-09-30,399,Standard,Success
C101676,2025-10-31,399,Standard,Success
C101677,2025-07-31,199,Basic,Success
C101677,2025-08-31,199,Basic,Success
C101677,2025-09-30,199,Basic,Success
C101677,2025-10-31,0,Basic,Failed
C101678,2025-03-31,199,Basic,Success
C101678,2025-04-30,199,Basic,Success
C101678,2025-05-31,199,Basic,Success
C101678,2025-06-30,199,Basic,Success
C101678,2025-07-31,199,Basic,Success
C101678,2025-08-31,199,Basic,Success
C101678,2025-09-30,199,Basic,Success
C101678,2025-10-31,199,Basic,Success
C101679,2024-11-30,199,Standard,Success
C101679,2024-12-31,399,Standard,Success
C101679,2025-01-31,199,Standard,Success
C101679,2025-02-28,399,Standard,Success
C101679,2025-03-31,399,Standard,Late
C101679,2025-04-30,399,Standard,Success
C101679,2025-05-31,399,Standard,Success
C101679,2025-06-30,399,Standard,Success
C101679,2025-07-31,399,Standard,Success
C101679,2025-08-31,399,Standard,Success
C101679,2025-09-30,399,Standard,Late
C101679,2025-10-31,399,Standard,Success
C101680,2024-11-30,699,Premium,Success
C101680,2024-12-31,699,Premium,Success
C101680,2025-01-31,699,Premium,Success
C101680,2025-02-28,699,Premium,Success
C101680,2025-03-31,699,Premium,Success
C101680,2025-04-30,699,Premium,Success
C101680,2025-05-31,699,Premium,Success
C101680,2025-06-30,699,Premium,Success
C101680,2025-07-31,699,Premium,Success
C101680,2025-08-31,699,Premium,Success
C101680,2025-09-30,699,Premium,Success
C101680,2025-10-31,699,Premium,Success
C101682,2024-11-30,699,Premium,Success
C101682,2024-12-31,699,Premium,Success
C101682,2025-01-31,699,Premium,Success
C101682,2025-02-28,699,Premium,Success
C101682,2025-03-31,699,Premium,Success
C101682,2025-04-30,699,Premium,Success
C101682,2025-05-31,699,Premium,Success
C101682,2025-06-30,699,Premium,Success
C101682,2025-07-31,699,Premium,Success
C101682,2025-08-31,699,Premium,Success
C101682,2025-09-30,699,Premium,Success
C101682,2025-10-31,699,Premium,Success
C101683,2025-09-30,399,Standard,Success
C101683,2025-10-31,399,Standard,Success
C101684,2025-10-31,199,Basic,Success
C101685,2025-09-30,0,Basic,Failed
C101685,2025-10-31,199,Basic,Late
C101686,2024-11-30,199,Basic,Success
C101686,2024-12-31,199,Basic,Success
C101686,2025-01-31,0,Basic,Failed
C101686,2025-02-28,199,Basic,Success
C101686,2025-03-31,199,Basic,Success
C101686,2025-04-30,199,Basic,Late
C101686,2025-05-31,199,Basic,Success
C101686,2025-06-30,199,Basic,Success
C101686,2025-07-31,199,Basic,Success
C101686,2025-08-31,199,Basic,Success
C101686,2025-09-30,199,Basic,Success
C101686,2025-10-31,199,Basic,Success
C101687,2025-06-30,399,Standard,Success
C101687,2025-07-31,399,Standard,Success
C101687,2025-08-31,399,Standard,Success
C101687,2025-09-30,199,Standard,Success
C101687,2025-10-31,399,Standard,Success
C101688,2025-06-30,0,Basic,Failed
C101688,2025-07-31,99,Basic,Success
C101688,2025-08-31,199,Basic,Success
C101688,2025-09-30,199,Basic,Success
C101688,2025-10-31,199,Basic,Late
C101689,2025-10-31,199,Basic,Late
C101690,2024-11-30,399,Standard,Late
C101690,2024-12-31,399,Standard,Success
C101690,2025-01-31,399,Standard,Success
C101690,2025-02-28,399,Standard,Success
C101690,2025-03-31,399,Standard,Success
C101690,2025-04-30,399,Standard,Success
C101690,2025-05-31,399,Standard,Success
C101690,2025-06-30,399,Standard,Success
C101690,2025-07-31,399,Standard,Success
C101690,2025-08-31,399,Standard,Success
C101690,2025-09-30,399,Standard,Success
C101690,2025-10-31,399,Standard,Success
C101691,2025-07-31,399,Standard,Success
C101691,2025-08-31,399,Standard,Success
C101691,2025-09-30,399,Standard,Success
C101691,2025-10-31,399,Standard,Late
C101692,2025-05-31,199,Basic,Success
C101692,2025-06-30,0,Basic,Failed
C101692,2025-07-31,199,Basic,Success
C101692,2025-08-31,199,Basic,Success
C101692,2025-09-30,0,Basic,Failed
C101692,2025-10-31,99,Basic,Late
C101693,2024-11-30,199,Basic,Late
C101693,2024-12-31,199,Basic,Success
C101693,2025-01-31,199,Basic,Late
C101693,2025-02-28,199,Basic,Success
C101693,2025-03-31,199,Basic,Success
C101693,2025-04-30,199,Basic,Success
C101693,2025-05-31,199,Basic,Success
C101693,2025-06-30,199,Basic,Success
C101693,2025-07-31,199,Basic,Success
C101693,2025-08-31,199,Basic,Success
C101693,2025-09-30,199,Basic,Success
C101693,2025-10-31,199,Basic,Success
C101694,2024-11-30,399,Standard,Success
C101694,2024-12-31,399,Standard,Success
C101694,2025-01-31,399,Standard,Success
C101694,2025-02-28,399,Standard,Success
C101694,2025-03-31,399,Standard,Success
C101694,2025-04-30,399,Standard,Success
C101694,2025-05-31,399,Standard,Success
C101694,2025-06-30,399,Standard,Success
C101694,2025-07-31,399,Standard,Success
C101694,2025-08-31,399,Standard,Success
C101694,2025-09-30,399,Standard,Success
C101694,2025-10-31,399,Standard,Late
C101695,2025-02-28,399,Standard,Success
C101695,2025-03-31,399,Standard,Success
C101695,2025-04-30,199,Standard,Success
C101695,2025-05-31,399,Standard,Success
C101695,2025-06-30,399,Standard,Success
C101695,2025-07-31,399,Standard,Success
C101695,2025-08-31,399,Standard,Success
C101695,2025-09-30,399,Standard,Success
C101695,2025-10-31,399,Standard,Success
C101696,2025-02-28,399,Standard,Success
C101696,2025-03-31,399,Standard,Success
C101696,2025-04-30,399,Standard,Success
C101696,2025-05-31,399,Standard,Success
C101696,2025-06-30,399,Standard,Success
C101696,2025-07-31,399,Standard,Success
C101696,2025-08-31,399,Standard,Success
C101696,2025-09-30,399,Standard,Success
C101696,2025-10-31,399,Standard,Success
C101697,2025-09-30,199,Basic,Success
C101697,2025-10-31,199,Basic,Late
C101698,2024-12-31,399,Standard,Success
C101698,2025-01-31,399,Standard,Success
C101698,2025-02-28,399,Standard,Success
C101698,2025-03-31,399,Standard,Success
C101698,2025-04-30,399,Standard,Success
C101698,2025-05-31,399,Standard,Success
C101698,2025-06-30,399,Standard,Late
C101698,2025-07-31,399,Standard,Success
C101698,2025-08-31,399,Standard,Success
C101698,2025-09-30,399,Standard,Success
C101698,2025-10-31,399,Standard,Success
C101699,2025-10-31,399,Standard,Success
C101700,2025-01-31,399,Standard,Success
C101700,2025-02-28,399,Standard,Success
C101700,2025-03-31,399,Standard,Success
C101700,2025-04-30,399,Standard,Success
C101700,2025-05-31,399,Standard,Success
C101700,2025-06-30,399,Standard,Success
C101700,2025-07-31,399,Standard,Success
C101700,2025-08-31,399,Standard,Success
C101700,2025-09-30,399,Standard,Success
C101700,2025-10-31,399,Standard,Late
C101701,2025-02-28,399,Standard,Success
C101701,2025-03-31,199,Standard,Success
C101701,2025-04-30,399,Standard,Success
C101701,2025-05-31,399,Standard,Success
C101701,2025-06-30,399,Standard,Late
C101701,2025-07-31,399,Standard,Success
C101701,2025-08-31,399,Standard,Late
C101701,2025-09-30,399,Standard,Success
C101701,2025-10-31,399,Standard,Success
C101702,2025-01-31,199,Basic,Success
C101702,2025-02-28,199,Basic,Success
C101702,2025-03-31,199,Basic,Success
C101702,2025-04-30,199,Basic,Success
C101702,2025-05-31,199,Basic,Success
C101702,2025-06-30,199,Basic,Success
C101702,2025-07-31,199,Basic,Success
C101702,2025-08-31,199,Basic,Success
C101702,2025-09-30,199,Basic,Success
C101702,2025-10-31,199,Basic,Success
C101703,2025-02-28,199,Basic,Success
C101703,2025-03-31,199,Basic,Success
C101703,2025-04-30,199,Basic,Success
C101703,2025-05-31,199,Basic,Late
C101703,2025-06-30,199,Basic,Success
C101703,2025-07-31,199,Basic,Success
C101703,2025-08-31,199,Basic,Late
C101703,2025-09-30,199,Basic,Success
C101703,2025-10-31,199,Basic,Success
C101704,2024-12-31,399,Standard,Success
C101704,2025-01-31,399,Standard,Success
C101704,2025-02-28,399,Standard,Success
C101704,2025-03-31,399,Standard,Success
C101704,2025-04-30,399,Standard,Success
C101704,2025-05-31,399,Standard,Success
C101704,2025-06-30,399,Standard,Success
C101704,2025-07-31,199,Standard,Success
C101704,2025-08-31,399,Standard,Success
C101704,2025-09-30,399,Standard,Success
C101704,2025-10-31,0,Standard,Failed
C101705,2025-01-31,199,Standard,Success
C101705,2025-02-28,399,Standard,Success
C101705,2025-03-31,399,Standard,Success
C101705,2025-04-30,399,Standard,Success
C101705,2025-05-31,399,Standard,Success
C101705,2025-06-30,399,Standard,Success
C101705,2025-07-31,399,Standard,Success
C101705,2025-08-31,399,Standard,Success
C101705,2025-09-30,199,Standard,Late
C101705,2025-10-31,399,Standard,Success
C101706,2024-11-30,399,Standard,Success
C101706,2024-12-31,399,Standard,Success
C101706,2025-01-31,399,Standard,Success
C101706,2025-02-28,399,Standard,Success
C101706,2025-03-31,399,Standard,Success
C101706,2025-04-30,399,Standard,Success
C101706,2025-05-31,399,Standard,Success
C101706,2025-06-30,399,Standard,Success
C101706,2025-07-31,399,Standard,Success
C101706,2025-08-31,399,Standard,Success
C101706,2025-09-30,399,Standard,Success
C101706,2025-10-31,399,Standard,Success
C101707,2025-07-31,199,Basic,Success
C101707,2025-08-31,199,Basic,Late
C101707,2025-09-30,199,Basic,Success
C101707,2025-10-31,199,Basic,Success
C101708,2025-03-31,699,Premium,Success
C101708,2025-04-30,349,Premium,Success
C101708,2025-05-31,699,Premium,Success
